Data_Rate_bps,Payload_bits,Noise_Level_dB,Latency_ms,Array_Rate_Hz,Label
2664002.500971103,83,44.14848760925956,23.77359047162562,11854523.122941095,I2C
37628514.35782279,140,20.94866277704609,1.3068445604612937,189029397.29403526,SPI
174230.076379733,33,26.800632702035724,17.456883163962853,457687.9400805062,UART
1752740.6976813397,175,42.521930710060914,25.81817000491285,6914631.552659676,I2C
41599.403078067495,23,28.039094161831702,18.583876170468393,117961.93964545036,UART
14663273.178841328,432,19.17308734067446,3.1506179303999624,123487074.04315577,SPI
534270.9964437623,96,34.63836513157759,16.65488477080894,1415260.1754213946,UART
29626879.49695926,127,18.750578501517715,3.3171200591830465,73252164.11130075,SPI
44385357.94579558,248,15.820525211490676,2.009369530396608,93755936.51998103,SPI
3237566.1246589865,47,32.16602358388245,11.951069582665681,15634571.841691421,I2C
748605.7957665254,39,34.09273735028461,10.599028428584557,2181211.984335182,UART
190195.44180042262,120,25.42940129369565,16.644998795811738,699676.8173750464,UART
645334.0149798394,64,38.842694907154055,14.081773168828182,2350994.9287330797,UART
25901711.555170875,444,21.314676075921618,3.007463939173291,64880018.70584673,SPI
915390.1498327658,18,31.48646698117864,17.197714768381214,3287853.8509495086,UART
41085809.97123648,220,16.151543772721137,3.6679893194236133,237194255.8822004,SPI
92130.45927930788,75,32.578451280387675,15.699901920839554,224922.1959881332,UART
2720865.2427438516,314,18.224066519856592,1.7971342269503725,20780305.13895614,SPI
8230246.0418344075,433,13.579454790078142,2.3735790010446935,63038389.79615716,SPI
49853306.85628981,397,18.6416368717709,1.4015752047723278,101131553.17721656,SPI
945719.532221748,77,27.853745869207536,18.248770806338324,3067627.757056031,UART
26753054.66248202,496,14.968984417254399,2.8987272997996545,57427778.64420412,SPI
432550.1543643221,172,38.527978017243996,20.123692631001905,2533934.818504042,I2C
3279033.1618871004,365,15.528840358004828,4.561691186653466,20052165.100432586,SPI
800936.6166657833,106,30.83588422524125,14.599660436217595,1623244.5991724,UART
220386.4462064098,40,33.75556418606257,15.415719321632709,767102.4813866166,UART
387410.40632091166,124,31.276666125531506,13.398264482997979,838991.0285694831,UART
17392121.79033284,367,10.81877267270004,3.2801250869282548,68676709.33219548,SPI
7237085.260348288,425,24.538047613082952,4.7159284565406505,54362286.2545879,SPI
486321.8803824491,51,36.89599134066495,18.65731996274763,1910208.3422901572,UART
74286.91437130861,13,34.07205369273928,18.77908380459994,222732.5728077738,UART
523103.3913007166,22,25.20792663988576,17.941436767874656,1866907.2453543697,UART
3455378.572625192,412,13.482250481183016,1.442688605185674,26826009.007857587,SPI
2577980.1622667396,53,34.360372907736554,25.615210226607168,10034010.479623837,I2C
1004727.4890527567,192,42.364445755413804,21.311940826524697,4667507.6591696255,I2C
278423.3482760674,213,39.575833969763764,24.790016312257176,870762.5561799329,I2C
3163302.2366219503,166,40.00602239722771,26.37155892435318,12009027.265085084,I2C
126307.10151529725,16,26.106820660578983,11.612524170621471,455836.2173173899,UART
20267505.087910842,105,12.797770766721804,3.655047387333888,64383448.896965735,SPI
879919.0121325756,47,36.4134649820641,16.37457328441715,3066912.831604487,UART
286753.7880968451,66,28.932052937698177,13.53108802984486,922151.8299900182,UART
27112840.597827844,14,22.129591885921897,3.9718207762118753,124922304.85790968,SPI
20465.09598630704,96,34.34791579134212,18.15798699290948,50777.956436574656,UART
13240.6261630932,18,33.097843090622945,13.650946439433138,44464.69641748461,UART
23692128.56587044,313,12.4356370908415,3.224688315254008,218593683.8679794,SPI
14843588.323741134,364,18.056334198702256,1.8882484186676178,108722743.85572137,SPI
82344.20485590525,125,29.612239339187717,18.571830220553792,287581.9563307563,UART
458294.7231368161,172,36.43621536524344,24.458217030244974,2138118.590282209,I2C
28340697.270705093,278,19.834359106573537,2.4384494362142455,208979390.60861897,SPI
966761.1192302668,128,30.800612128039667,9.894917840309214,2751001.855452342,UART
623574.7081624876,21,31.548108913581757,16.206892486420152,1786441.3588523862,UART
20932550.66581416,403,23.8422058466522,2.4677509208481903,77305581.43879746,SPI
48083132.018411234,317,13.27281031823218,2.4437243725735045,138981353.1609802,SPI
2272625.5543102524,81,10.148801716822529,2.455919837706248,7398663.944905667,SPI
891288.599028221,195,31.25342159273687,13.31015522485358,4601592.555615645,I2C
667874.0878791609,77,29.995113229564534,14.794349877489728,1697289.5121436822,UART
2004977.3182816464,160,38.240501107059636,19.629382991698314,7837074.970076657,I2C
2239364.7156713023,85,38.52710917301553,12.289935119392911,5237029.7544192625,I2C
3327175.593820839,79,44.28530555842795,22.290617645134283,14445105.935541263,I2C
2550845.4188144025,234,35.821537650375134,21.029686871394368,10931627.415728439,I2C
11354161.827681271,393,13.369804559573408,3.4963127010257087,42686429.88650749,SPI
39108506.33184836,169,19.703087704827453,4.519646130523071,217385679.53043658,SPI
1572295.4772439443,89,32.570138346215835,27.96883500800895,4565623.917645981,I2C
2397132.5010969522,235,34.42166563764859,22.50744454862165,5169611.656084809,I2C
29875202.823875483,90,19.61817819109173,3.3155808129909894,216476502.32251483,SPI
3254453.1963438895,123,37.17507612393839,27.46195115002273,16476133.31059908,I2C
590981.6675526889,29,35.48157934969319,16.43593385002355,2349357.770612021,UART
1584993.1720649828,55,37.697413000898386,18.691740266628944,9384538.416236065,I2C
7902187.607546994,313,14.708318246024412,4.118892911544321,60356170.450192735,SPI
5948476.455232046,335,16.577119079257997,2.807434233036982,48550927.16385258,SPI
22206067.787575558,327,22.669277895396583,3.963785728832398,60413810.01518427,SPI
2383771.5064502195,219,30.438862243554055,13.018741223224096,12803849.695743822,I2C
188938.61366845187,120,37.08241122369707,10.851322445664394,477721.4425980771,UART
1163122.1969623994,159,40.84439988399305,28.38205370228714,6469280.241556632,I2C
1829408.7909227684,150,43.717073935392435,13.006376322479113,5826077.798880319,I2C
35819629.85783393,62,20.348340717477015,2.3948654377945,305491556.7804408,SPI
1514775.564402388,244,35.10200114327649,11.225042605588136,3507747.0696428246,I2C
2588017.0998616167,169,30.26479790625351,21.976985670971636,12353105.915669322,I2C
93174.74986537654,112,28.35818249433179,12.122369381673835,372563.3670225301,UART
91149.23261125076,80,33.0541301373198,14.256682977181562,256853.81005751115,UART
1455205.5215698471,230,37.561247672316945,29.68041345869325,6732555.1111326,I2C
286013.773435137,77,29.583331932645045,18.49061287797308,853370.9486696563,UART
13209711.300861152,507,24.042772316592295,3.7181148973782543,49489124.218888864,SPI
1609988.1693857573,162,32.229877646816995,27.687248307698514,9601220.010338074,I2C
15988684.193219261,122,22.072658543510173,4.431348360926329,145341809.54379413,SPI
174670.88698788866,121,29.614848717448577,16.63740039265728,349862.23637762363,UART
967386.1568542906,126,29.687292167281033,12.239595363678266,2352458.463186051,UART
40341.22097344956,32,35.49603883321109,16.77754924716549,93412.00228792476,UART
2253865.939454419,138,35.01677713271749,17.521276480857583,9809030.81642654,I2C
1650013.3290577163,59,33.91399170903292,13.775770720820315,4423394.83022322,I2C
46169125.44256063,50,21.219452425223665,2.189969379969924,335596741.259045,SPI
669812.3582142841,48,35.14265295066753,12.750541735326994,1707056.5063726462,UART
3014776.0830171905,170,32.72042942197082,24.1001783890583,15427632.930823643,I2C
1117349.2860220117,223,33.24749400327738,10.59658198428588,4694267.962330384,I2C
46255713.97030447,302,17.587863785421582,3.0178872787933315,200168366.83611533,SPI
1590683.4683094868,24,32.91428266310238,27.721841923100033,6324929.271432263,I2C
2816543.3732493734,39,43.057591146104905,23.666603348555405,9878704.962763904,I2C
23595592.90036909,148,20.35491598904301,2.7488823592471707,82453947.33634423,SPI
12830985.743616972,326,21.13817532678693,3.076332860343368,54506197.62671145,SPI
1953090.8155190663,176,34.36893329660056,26.593564277031113,5373000.939556198,I2C
306760.6005509883,77,36.941283480622424,9.055035959138255,1155593.8588671433,UART
2275009.6698021004,116,13.135357789125457,4.178091108512719,7074873.962787368,SPI
18793683.044350956,408,17.130551282406678,4.963529944160321,66629318.44242838,SPI
2833458.7030341253,179,38.680632120451826,29.69729162952048,15158684.381344263,I2C
20645467.9212256,265,24.302793181681977,2.379706880006892,56097941.747837774,SPI
2077266.6817625258,63,44.74866022979331,22.031624761113815,10304530.108761812,I2C
998680.1383096937,101,25.830635143809538,9.40111525982508,3432610.3647729196,UART
105850.11803359124,71,33.083173411832846,15.041513439500113,310391.0360560387,UART
6335346.516922235,440,14.64185051150317,3.585372193824435,31040369.110442277,SPI
391294.3919323311,42,37.90374501963593,14.01897838019261,1377464.4951834625,UART
33242936.094115578,181,20.201083647014848,2.0937258250698214,311317642.95206106,SPI
9316865.91536747,56,14.274954359681969,3.3938715465634663,45119686.41096551,SPI
617864.1621713408,115,34.26264307631687,11.056581450569018,1805965.635304969,UART
910268.4278942943,73,25.517860177620662,10.469100026290738,2902440.6305217203,UART
3651996.2779503767,203,21.319031381642525,3.797889345772126,32345721.448629245,SPI
29802553.27986315,25,12.894324738323029,4.055187630280129,137842618.383685,SPI
5571196.035297086,380,18.381950556110624,4.223051147003867,32607716.995352853,SPI
635164.4142198258,27,35.207050072785776,8.881112507865344,2530110.993861527,UART
762608.3747000942,233,41.96282307381861,10.547586040971119,1800665.0633747038,I2C
19261866.786732305,118,11.405649453522102,2.7628746316934287,60258741.56032186,SPI
11412328.041600106,343,20.274525101978206,2.660366386940905,104165700.4087824,SPI
33206249.049715836,355,14.062316818843492,4.69393090763832,74730594.63294645,SPI
2354169.9452838935,75,43.25889343246487,12.15671721409783,13119303.922193017,I2C
28528.687445393058,73,25.036722002233237,15.904065600142555,95390.52780469917,UART
41719876.68450015,259,23.389554372620715,3.086778124859871,130137727.55030061,SPI
19710784.105820592,432,15.298140823386488,2.20388135396201,156571308.31684127,SPI
41655604.0688556,381,24.603761203091853,3.9754057170780137,215887276.59775284,SPI
629207.8680811148,132,38.48046971795467,22.905394437549624,3767096.126488724,I2C
112684.89547877108,89,39.357945418912486,15.160529689095965,233626.8412649282,UART
841300.268271383,87,36.56938523511777,9.576320231449316,2195122.2036509574,UART
189829.88879711682,91,37.46054701467949,8.350033778753502,487107.54351208993,UART
3287455.4559143237,15,43.526602709261795,27.40615255736605,19465058.306309644,I2C
11679193.338132007,316,13.244344261792232,4.0769222514785,53639820.553128175,SPI
2113319.9146068003,136,35.90889093892216,14.37231043926104,4572185.774320249,I2C
322660.27086358855,56,35.755470057083336,12.097649974007208,1203218.7783622635,UART
2322407.1441804767,33,41.027821719788086,20.445296069653065,10593354.466216726,I2C
1155876.6029715089,34,31.02001069545796,21.00841646462451,6739813.316802793,I2C
12130370.260228151,370,13.939832600742607,1.3256011526332658,114689736.02958664,SPI
802755.1054126469,59,26.99991842121542,10.218020463478245,3077451.1147634503,UART
2701399.5102717183,29,41.687472195063755,26.384712904834515,6774009.4996906165,I2C
166707.92341378634,53,37.465790774658686,15.648215432897466,417666.2521165179,I2C
17655235.996750884,275,19.670502123003658,3.7584041990294055,65243242.22921992,SPI
35025891.82545047,491,12.375476907710835,4.491044855160226,349322667.8497436,SPI
276884.84515918884,73,33.10613537487711,19.369153861621218,928943.8504578116,UART
265545.3144194131,118,36.386056237268136,21.35944854103748,796504.0620522609,I2C
858487.5847132703,57,33.43918659133003,18.452497271212486,1781093.7253534663,UART
1164868.346988243,56,44.45088767449646,18.348595088519808,5256686.792258412,I2C
675806.1639075081,53,25.601681242784466,8.955620481347035,2484460.468101426,UART
7367331.658654389,494,17.70818020587366,2.107731696534093,53764406.389976926,SPI
583261.7834007025,51,34.00245011499804,28.456242324807132,1678165.3603550992,I2C
673596.414013041,86,39.06437684726241,12.248370478392047,1426671.940776315,UART
613206.0421233504,54,38.770262612001396,16.220557860126487,2298149.1803632854,UART
41779932.97309286,382,14.020978310909756,2.517169947293411,325147946.7906865,SPI
224593.21035536774,65,27.933330282546017,19.08833150088739,484514.20386418485,UART
229188.8420996486,27,31.8954224151677,13.857876132780909,559408.3567542528,UART
628853.7696173255,53,25.054311463119795,13.159375631378662,1767227.0881570848,UART
19775928.068557855,181,12.848854691781604,1.6485174471788473,180539940.5363182,SPI
25279224.514467884,105,14.751903200666266,1.9623199758930792,242008393.53234902,SPI
668605.5296438937,8,26.477398436528997,8.232204416782897,2304406.772813499,UART
374049.63685557054,93,37.56001005523713,18.517672847068326,808317.354779057,UART
266967.8672688886,12,33.41099558532684,15.874484023622287,1058317.1021322052,UART
2728824.2772626025,173,31.419046041287103,21.448596474110268,11923429.519332688,I2C
3312184.833182723,116,36.32187918343573,23.735204317803664,8575852.904716063,I2C
28816.56571873429,33,30.258613868364826,12.47983052322278,77371.41771465771,UART
982587.0033101223,104,39.91866043252513,14.09956845520735,2978471.7306333897,UART
923887.8394895452,175,44.43686170458329,24.724769334868462,4312130.63848106,I2C
15930287.658461334,276,12.166355682109302,4.795506350746758,36094597.743272685,SPI
135991.60298138912,25,33.44483892097053,14.712060497240882,531164.805912719,UART
904625.2124242167,118,31.959193243392757,18.203209683061402,1951241.9443100798,UART
42441170.4910811,358,16.054154617238854,3.6954923408737774,102315422.62793049,SPI
14893707.164662674,239,24.615215631030416,2.712791961489888,120701259.53883833,SPI
224258.13806652834,98,37.23918455661018,13.08483619189141,825244.7096420078,UART
36519078.10535012,447,23.412680669280277,2.9494772452622513,173082810.28508735,SPI
2715336.891840774,126,33.399514890483275,10.696656606421215,7617959.648811576,I2C
915977.4678099562,93,33.424447864743335,15.562042099759065,2573132.832594245,UART
831969.1059063091,112,36.436939282654635,8.356361660740847,2215337.4907086613,UART
24050750.08333294,247,18.543170922861073,3.5201003624000546,122188813.10083862,SPI
2934708.6261564237,238,30.126300010793756,13.973196356099816,15610508.560673647,I2C
586228.2918314288,50,33.882798767714945,16.242893405944642,1765569.8153318437,UART
494571.52618658537,115,28.88907626878295,13.11042406605853,1279911.7540407423,UART
375403.52317060856,13,28.325173994811053,11.621764174856956,1167717.8303159142,UART
3104216.9047417943,206,38.90926337742377,18.235775866717017,8598440.730551407,I2C
3087267.871737075,135,31.19249272266276,11.109533951994784,17940320.238923054,I2C
779211.5653498501,96,37.31802918954356,18.441347779021687,2078105.847182536,UART
584508.9553997711,96,27.20071403978752,18.006897401764817,1982260.189602212,UART
573335.5584855676,146,31.72003904944678,19.332580630747987,2525896.7898016954,I2C
251014.8242715778,42,31.29597251531899,11.582529725630085,1359840.090522888,I2C
10032537.692758366,323,16.381885038273975,2.2571954068823654,75205152.8256713,SPI
34292936.44758945,363,19.421112920682965,4.6124929465416225,183356098.3880943,SPI
160519.80775575258,66,31.080367621998075,18.249191514696932,781078.8024808655,I2C
26245568.489430126,373,16.82914206459005,4.893240548803668,207690121.59612802,SPI
3398784.5121092694,108,30.97717703185176,10.56937475993167,14267471.108297091,I2C
3083395.9674129062,32,32.50645251909543,18.052024556766252,7097601.136599125,I2C
1827918.378755132,16,40.27859728470947,24.69028012071358,6046768.540099121,I2C
622765.1653672456,75,31.576390889710787,10.14559598019564,1436374.6102649306,UART
139888.70237396564,30,30.972637525252097,14.564676473674698,440080.7422401757,UART
659325.4391741663,218,31.21737665620363,18.717777156540283,3246528.6364221117,I2C
122435.45164298547,104,28.127858668298458,12.426366586905738,453069.8400621756,UART
14786393.768344559,174,20.849664118308077,3.7787484652962604,80918899.49227981,SPI
35201095.55728855,267,17.17194660753645,4.041055705917714,257976445.40533873,SPI
908356.9391052217,88,36.986826761037555,17.211428051515448,3415582.7950833854,UART
120025.38560535388,99,34.54308286303356,13.909653934550445,433025.47989338666,UART
576819.2677047374,135,32.31202836213403,20.31386342070114,3012034.195917036,I2C
925665.5555401476,164,42.659824126277655,24.113710690569793,1919125.0100538689,I2C
1500752.4090043956,195,30.617242216242236,25.573822559857255,8534880.12283382,I2C
19688626.28138831,40,11.879887815178883,4.580800483641785,49685078.89084724,SPI
248813.01901778966,91,28.01200410571855,10.04206139102547,936934.5422232065,UART
455697.1760913776,120,33.95059472872088,11.581906633067984,1418853.0797265167,UART
1942405.2764235209,189,38.832895407315746,21.301522708155787,7021687.896207786,I2C
23545860.416885898,227,24.993738142414493,4.720937875067781,94880453.83757262,SPI
2628571.6560705993,58,36.337245563290146,26.350776947514838,6777839.542052924,I2C
1563433.6689322435,241,39.81566551145656,12.861653045939992,3361623.017725989,I2C
2378840.4921576,12,42.008212871030636,12.157892342977487,10070922.789847866,I2C
42199983.01650415,512,15.627884459244072,1.6775316249022625,336212342.16364413,SPI
905861.2781792117,114,27.677923396995627,10.93820324830355,3095191.9366826084,UART
1084504.8460657792,71,40.63950924125252,18.054043897465636,5153080.126897862,I2C
884315.3243695096,56,29.211724111109913,9.629044734387504,1861494.6562942865,UART
197370.56473471964,108,31.25552489769028,19.737637951834895,639431.773915891,UART
23060601.850351766,51,16.417542296242786,3.033121186087874,227213952.78771937,SPI
874016.5203579583,37,25.32831553748545,8.048124849996382,3154937.513540634,UART
237388.5403003648,32,29.87372333104682,18.86598414903625,939993.4148950591,UART
3065393.446674141,136,36.878349589238525,11.566843669078526,9578578.604904458,I2C
48486448.179849535,431,16.613714113606857,2.8484024835226847,113887782.81746599,SPI
20519218.37154901,186,11.439128920618712,3.339199348924248,47201008.89548995,SPI
430649.7179025599,15,28.330493631925695,8.332318372663396,974673.3126690078,UART
14038068.710571073,204,23.7682958392437,3.134248866979481,67213948.69319205,SPI
488180.94388005615,88,34.54895435187719,16.318155795492864,2729312.317450396,I2C
1031766.912535749,255,35.12626915211927,23.83818119937181,5427790.928792563,I2C
48210815.65106146,180,11.613969168469907,4.008299877615267,188269146.9374686,SPI
2934500.6833628737,178,30.722429886115734,11.707203722402378,8382716.797403905,I2C
200401.61677447023,99,31.150923639761608,18.71167550439384,700071.6135127036,UART
2010996.6419911478,115,32.55572361249783,28.646609522925125,5887821.508064158,I2C
822309.2436162829,86,25.516307051535097,14.515584800739672,2605598.7311777915,UART
1525075.702295777,154,38.46185312731261,21.629646027274575,7253112.202395953,I2C
542081.9716345636,54,36.613683625845155,14.37383786613727,1897705.3598574712,UART
10781614.200799571,249,11.454356721232529,3.7475487804020706,42035396.63539924,SPI
486952.9677496636,53,36.76780109966739,11.914119878033182,1343052.1899370705,UART
346769.56272314437,80,34.204294289093355,17.115350093251628,837423.3586569034,UART
2114768.836499355,238,34.30015212952921,10.052330996596101,6830989.640371075,I2C
44929279.36966864,386,19.559855877165013,3.1385516912904,441645288.0252448,SPI
20450533.39112344,374,10.858230070196141,3.207487982467691,78163197.63144137,SPI
990298.5018171215,104,31.419420429160656,14.587538921806505,2870799.810817824,UART
723262.9181569883,33,27.967075351421332,17.672236041084503,2150205.5784234526,UART
3355156.2198752756,24,30.47109632227823,24.44412775686476,13008145.688088628,I2C
31343035.198126536,483,17.555220044752684,2.718364953467367,84052578.84275593,SPI
1719800.409870302,199,39.37456993828402,14.415828909967313,8905328.134345103,I2C
22947164.86598774,146,14.748391133384963,3.744692043949958,103920799.17868786,SPI
45344979.82885703,211,16.79327800004797,3.6226378402579797,377373144.36493444,SPI
3306801.8173809946,144,38.561861700869144,28.493864101964974,11493625.430758966,I2C
967996.0633481713,224,30.81727465482702,22.790400301370234,5115502.555949804,I2C
1682307.853579055,38,35.53509493854206,25.204500649393758,6838959.663807097,I2C
1209120.2300908982,206,30.799304600474812,18.85338012695071,6599020.299042816,I2C
2373681.3479656302,16,30.827234145446894,12.694221907787483,11563583.455318885,I2C
571996.9989743159,92,30.312158732610236,16.126792241879286,1271620.3682264662,I2C
2515878.7388521773,89,39.11744265603154,17.740605674825964,7490041.549553178,I2C
1596658.5429600747,94,32.22015811667306,10.403540759546768,6379644.194850696,I2C
21065388.55023351,146,16.687957442976817,4.561918151212881,187320604.24145457,SPI
5853533.314768056,345,24.812883445479272,1.1937273071622565,17542258.64935461,SPI
2621716.8556088326,220,40.41390354329669,19.218293284228825,12105208.51643969,I2C
41463725.39480905,220,24.242359073152176,2.395185932194598,287905533.23955727,SPI
43312329.161668934,33,13.729532247644979,3.961662143842755,407199891.0417444,SPI
206313.07224418517,241,30.56852351970983,20.64852493175142,1187389.05252144,I2C
21222.21319657056,87,34.258031554709945,8.812180471291112,60551.32022368008,UART
40477217.17593531,82,23.082394701161746,1.5088741405850095,277065458.30997115,SPI
872721.1255374647,34,34.69621808127533,16.366116009588097,2697470.6951102153,UART
949632.275532353,59,35.474733002309165,19.98260409771945,2775706.8269203827,UART
27286230.250684366,261,19.44482822686129,4.554628709151106,157867658.48994374,SPI
551838.7451807227,114,36.409921430438715,10.44259066724592,2147712.653447381,UART
838191.2521721082,19,34.98399411101832,11.011713775290144,2881492.309394417,UART
1590790.638183178,229,34.34071343161858,18.66860439174001,5862353.318999329,I2C
977926.643868357,213,40.994283931577854,18.272387433102182,3077629.0983737675,I2C
771798.445348302,47,34.02454859388839,28.72237268055834,4080890.5968506904,I2C
1428081.291706498,23,44.92596035856212,15.869215945135027,7716929.521239155,I2C
370948.48025461176,53,26.776523133740863,18.121079415179572,1334267.3493671613,UART
23545089.330900695,340,15.22391893959498,1.3730160190100027,120262350.19005415,SPI
1814197.9976840015,82,36.09354328746455,13.682795494287666,4159442.0414106427,I2C
727984.298913159,70,26.699622366898165,19.458929255358804,2858147.891572152,UART
2171632.17000713,251,34.55549698146452,22.521867150435753,12936237.565339109,I2C
6014315.935597767,283,19.940954172752555,3.534823014518594,36905063.91051873,SPI
2874363.62667025,73,36.90044021124949,16.121075516836324,8075136.462173358,I2C
425549.1313730705,118,34.11323567761134,28.63742002637497,1946224.7431188228,I2C
740595.9614532046,66,28.634109381249445,11.712332825615402,2523058.6390178925,UART
2771177.2833466814,158,44.04098996431087,22.65346956706468,6105490.463764298,I2C
23024024.9468126,412,11.64302132488453,2.6607034042702367,219863415.02757582,SPI
11439811.28213829,99,19.98042309600738,3.03881539174371,27542549.56151023,SPI
49410491.15261368,303,21.35733447078806,2.4575981012146664,182833004.78544044,SPI
722490.393607143,33,31.384554870850227,11.32364471577095,2162757.927704344,UART
242654.7896760021,11,25.746512617559958,16.992715759630663,770137.1259304088,UART
1754518.9817946376,160,42.21843863141166,20.493602627217502,8598333.686137917,I2C
43749854.08345635,356,18.59930020625406,4.25829275411871,272143056.41041404,SPI
907456.09353617,85,36.9030928401492,15.825128439682691,2803633.3962619104,UART
27051271.569061015,70,13.63742527292058,1.6950375007865772,184456983.6273804,SPI
570493.8140949861,108,39.819864419065425,9.438520053032184,1685640.0659458393,UART
1533379.1319208087,42,44.879601311154396,18.260774488637665,5322982.868219917,I2C
1189527.2790685955,38,43.92365155008089,18.548604331532864,2467152.7310115774,I2C
1566394.1194875648,149,40.81303210500533,29.34954698061801,7650743.254634476,I2C
1526686.6701325437,103,35.95292615881662,22.00475048388163,7192432.358045355,I2C
758334.5548066039,48,33.88202386489939,15.99287772557663,1533633.3954371226,UART
2781069.410819571,101,31.372492991814898,12.070010490568082,14618496.651387906,I2C
540788.1089123031,11,35.520886323712105,18.73190858165899,1940165.4478457095,UART
195568.0351669126,122,39.063609294523175,11.791647924635107,512210.6708239836,UART
12161093.195019921,223,15.934763286384397,3.2283912544676623,116379913.32808745,SPI
724801.0143999832,119,27.15105660403081,18.451671302538386,1860823.1783194684,UART
36786697.99535663,219,20.37331962579726,2.8831164487037384,200143468.7466537,SPI
501175.74273771234,114,36.442645566263124,15.81257507762518,1730769.6207401135,UART
172914.82600267965,168,38.35678351689168,16.7452486135501,488102.8136596067,I2C
808342.1420018448,127,31.870588892660848,14.887522723467008,2811682.851768534,UART
580284.7219261457,106,32.16229921336987,16.02460096062179,1925049.1687900359,UART
892364.7102327916,110,33.13937487176246,12.115516583206329,2138306.864200195,UART
1129415.1196333608,20,33.620242644101424,10.067022784109042,3820494.8235158753,I2C
923662.6005648869,21,33.118523249860225,13.995210432434709,1919900.4886953821,UART
395807.12677983154,104,36.93634889699832,14.759378366636549,1054289.8751302308,UART
866553.7497406848,97,35.12404092556275,15.643613728349447,2129566.972190742,UART
42036.02718110489,57,37.08099552036809,19.02209591452223,137636.88394567108,UART
935020.9698042502,123,38.389766979677056,15.089733225974989,3078355.759375836,UART
704875.1044277401,212,39.09873792968984,14.230454543635398,3381086.567397592,I2C
1229749.8105386642,251,30.517219341013668,18.707912449475167,3415997.007599422,I2C
72634.14963539298,98,30.459041239982163,19.711986404355354,175633.9712664987,UART
2015868.5843883818,72,37.68544088583532,18.55374686595806,10842122.68182194,I2C
2213407.0205525327,202,33.680734170069876,20.109942570380603,12027784.951296315,I2C
40314.82567393747,95,38.581808282724644,15.22739686848998,139905.80099949456,UART
2061052.0851029875,243,30.691612644892558,20.81518332438558,4349222.712012636,I2C
582194.2408590057,14,33.70493090480521,18.84910880329406,2266888.433995852,UART
523208.75314432796,57,34.850397577207104,13.908558055652762,2059396.0514613965,UART
35024612.22183205,507,19.349699851485283,4.229362737668836,116912569.901303,SPI
47075569.73816597,250,10.796013134626378,3.90750840974628,144033345.94419533,SPI
1245157.158128358,22,34.416391477591894,10.936690396851574,3344728.9128181404,I2C
23521675.727537133,363,19.107277774694836,3.42876497993497,72292096.40450805,SPI
507718.6841082916,8,32.743885388899535,28.958321705779014,2037694.8062229555,I2C
992479.7920499417,30,31.288843080060076,10.644521907254006,2884296.958902167,UART
2613243.3381090923,35,33.54713286877827,17.261340408917576,14842482.357702712,I2C
39895151.36357321,438,17.84097042509297,3.5973228311819057,333731198.8455521,SPI
32890402.075464617,326,19.776689756532647,1.0625352744708323,212635304.49779233,SPI
221145.7015019681,112,29.92104128331356,16.03703502368662,701535.2934725494,UART
859238.6410196198,82,33.727244708855984,10.048183024347125,3008672.25943322,UART
7089984.753209541,294,24.09922478169817,3.834716453960693,21726526.09347344,SPI
1419046.5317695404,151,41.81606200842231,10.002518529246,7147914.609651,I2C
38986631.04352837,474,10.820522611132503,3.0520888886225483,381036274.4189426,SPI
1485305.6489850522,228,31.8753274514667,13.269862044805018,7452406.278125055,I2C
688229.0341789986,20,38.201644873338154,11.314338411796308,2744250.0950474497,UART
551111.777634753,184,37.615156039484845,12.902559755403342,2149941.9682624084,I2C
2628204.6195785706,108,35.019541981281996,13.235313764983875,10501672.740501024,I2C
15807203.516365064,88,16.622554509759116,2.8995596404879453,89668293.93069825,SPI
1215268.295926144,282,18.75659088655226,4.048492501065658,5441660.991498833,SPI
2986615.3872024887,38,43.18841907500635,13.948407041798589,16816408.094497476,I2C
30241844.487603426,288,24.066726119281476,3.9141595295238174,113294227.61074536,SPI
1199182.5794245787,38,37.19389956420817,29.336784103312073,6427598.346089161,I2C
333067.2482592388,76,38.885559142155586,13.966590224495965,1269104.7707626722,UART
36749041.96982852,139,22.423659187999355,3.7062129636878254,166202477.82756037,SPI
450144.15348401805,183,42.40074873571304,26.007930965405905,1658770.0025026624,I2C
713805.3940790052,112,36.06150206949618,16.379294275908435,2097070.8991509383,UART
1442237.0317461705,177,34.60068812935564,29.81638000949377,3478044.1510017915,I2C
11893654.053706583,82,12.743111839913324,2.5594062991996243,81488605.51402563,SPI
9137434.58161108,55,12.885828897086041,3.8144339296039194,87236603.36136347,SPI
152010.68738389327,33,43.83387703647412,28.580391186216964,399055.3014820876,I2C
2808350.479836698,152,41.67670043140412,19.680580759919682,6507212.235605001,I2C
3828546.2356288484,108,22.073094743631202,3.0284278045785404,32735526.876037784,SPI
855825.0117748594,125,25.044206640063056,14.68558390209424,3080522.012437813,UART
544223.8935781145,127,26.865555626010064,19.38303347731408,1805674.617075741,UART
922672.1765313286,71,32.66043803799391,19.71115384417262,2578942.4317515786,UART
36875812.81841511,263,22.185554889292526,3.676154174807751,157372460.22914946,SPI
1842237.3753672955,33,34.41477177090675,15.236079726400169,9067075.575878125,I2C
32659794.70057631,509,13.904976428229428,4.096687046030689,118391603.90031666,SPI
1346558.68811204,90,34.33096001108574,17.411171803331545,3646387.9598121084,I2C
959256.7475620311,78,30.932533819662886,19.185071500372143,2898525.968437317,UART
